audio_id,ori_seg_Coherence_mean,ori_seg_Coherence_std,user_seg_Coherence_mean,user_seg_Coherence_std,ori_full_Coherence,user_full_Coherence,ori_seg_Musicality_mean,ori_seg_Musicality_std,user_seg_Musicality_mean,user_seg_Musicality_std,ori_full_Musicality,user_full_Musicality,ori_seg_Memorability_mean,ori_seg_Memorability_std,user_seg_Memorability_mean,user_seg_Memorability_std,ori_full_Memorability,user_full_Memorability,ori_seg_Clarity_mean,ori_seg_Clarity_std,user_seg_Clarity_mean,user_seg_Clarity_std,ori_full_Clarity,user_full_Clarity,ori_seg_Naturalness_mean,ori_seg_Naturalness_std,user_seg_Naturalness_mean,user_seg_Naturalness_std,ori_full_Naturalness,user_full_Naturalness
340652691,2.7604,0.3086,3.2924,0.2882,2.3807,3.2804,2.904,0.2958,3.3873,0.2818,2.4489,3.2326,2.7848,0.3188,3.2841,0.2748,2.2025,3.0324,2.7314,0.3069,3.2319,0.2575,2.2404,3.0193,2.723,0.2903,3.1347,0.2581,2.3006,2.9325
354300003,2.7604,0.3086,3.1495,0.3435,2.3807,2.7499,2.904,0.2958,3.2426,0.3427,2.4489,2.673,2.7848,0.3188,3.1751,0.3719,2.2025,2.649,2.7314,0.3069,3.1462,0.3115,2.2404,2.5964,2.723,0.2903,3.0919,0.3106,2.3006,2.6453
347207701,2.1272,0.1782,2.692,0.2306,1.8714,2.7205,2.2759,0.1887,2.8805,0.2467,1.8773,2.7106,2.0943,0.2023,2.7836,0.261,1.6812,2.4866,2.1537,0.1994,2.8009,0.2588,1.7614,2.6702,2.1961,0.1993,2.7249,0.2474,1.8952,2.6286
356254679,2.5105,0.2272,2.72,0.2256,1.9958,2.6873,2.6489,0.2396,2.8691,0.2481,1.9663,2.5507,2.4883,0.2519,2.7468,0.2312,1.8331,2.314,2.4845,0.2379,2.7223,0.2281,1.8513,2.4837,2.4687,0.2016,2.6467,0.2224,1.8501,2.4132
360153906,2.3949,0.2478,2.8611,0.283,1.821,2.5392,2.5342,0.2451,2.965,0.2902,1.9259,2.3342,2.3607,0.2578,2.8241,0.2835,1.69,2.1573,2.3917,0.234,2.8946,0.2475,1.7011,2.3369,2.4251,0.2384,2.7665,0.2029,1.7811,2.18
351650762,2.4787,0.2273,3.057,0.3534,1.9887,2.7311,2.7001,0.2115,3.2243,0.3367,2.0739,2.5793,2.4938,0.2296,3.0674,0.3611,1.7756,2.3001,2.5358,0.2279,3.1347,0.3506,1.9429,2.5528,2.5226,0.2035,2.9779,0.2979,1.9872,2.3826
354822310,2.4649,0.3283,3.1238,0.4195,2.3224,3.2915,2.6253,0.2743,3.2773,0.3248,2.2407,3.1155,2.4665,0.2793,3.225,0.3535,2.1274,3.0198,2.4592,0.266,3.1881,0.3534,2.1248,3.2989,2.474,0.2881,3.0553,0.3618,2.3328,3.0614
340404229,2.1272,0.1782,2.3662,0.222,1.8714,2.0962,2.2759,0.1887,2.5431,0.2543,1.8773,2.1058,2.0943,0.2023,2.4615,0.2354,1.6812,1.9399,2.1537,0.1994,2.5515,0.2512,1.7614,2.1087,2.1961,0.1993,2.5104,0.208,1.8952,2.0899
341799792,2.377,0.2047,2.8282,0.2303,1.9782,3.1366,2.5366,0.2171,2.9892,0.2492,2.1099,3.1649,2.3711,0.2246,2.8313,0.2262,1.8861,2.9953,2.3471,0.2159,2.889,0.2392,1.8706,3.1023,2.3842,0.1973,2.8422,0.2293,1.8978,3.0697
352313666,2.7604,0.3086,3.1227,0.3237,2.3807,2.8421,2.904,0.2958,3.2018,0.3337,2.4489,2.6561,2.7848,0.3188,3.1215,0.315,2.2025,2.6156,2.7314,0.3069,3.1215,0.2952,2.2404,2.6916,2.723,0.2903,3.0823,0.3169,2.3006,2.7009
356540028,2.6256,0.2562,2.9617,0.3099,2.1801,2.9491,2.7975,0.2455,3.0576,0.2772,2.3471,2.7122,2.6378,0.2576,3.0218,0.3141,2.1726,2.8363,2.612,0.2563,3.0702,0.2873,2.0839,2.8663,2.6446,0.2154,2.9464,0.246,2.2536,2.8734
344831436,2.2907,0.2298,2.9528,0.2265,1.8344,2.5251,2.497,0.2133,3.196,0.2107,1.9481,2.4961,2.3163,0.2277,3.0329,0.2124,1.7034,2.2139,2.3131,0.2085,3.0083,0.2009,1.7095,2.4966,2.3498,0.2011,3.0336,0.187,1.8834,2.4494
343898600,2.4787,0.2273,3.1186,0.3035,1.9887,3.0119,2.7001,0.2115,3.3428,0.2656,2.0739,2.865,2.4938,0.2296,3.2094,0.3097,1.7756,2.6529,2.5358,0.2279,3.2292,0.2336,1.9429,2.8944,2.5226,0.2035,3.0187,0.2909,1.9872,2.6785
349280883,2.4787,0.2273,2.4093,0.2677,1.9887,2.2197,2.7001,0.2115,2.5757,0.2533,2.0739,2.1831,2.4938,0.2296,2.496,0.2643,1.7756,2.0009,2.5358,0.2279,2.6429,0.2699,1.9429,2.2354,2.5226,0.2035,2.4692,0.2404,1.9872,2.0722
359055912,2.7604,0.3086,3.3221,0.2669,2.3807,3.0387,2.904,0.2958,3.406,0.2613,2.4489,2.9587,2.7848,0.3188,3.3709,0.2551,2.2025,2.8287,2.7314,0.3069,3.3236,0.2609,2.2404,2.9563,2.723,0.2903,3.2961,0.2524,2.3006,2.9121
341533455,2.5086,0.2234,3.1297,0.2609,2.1545,2.7158,2.6897,0.2082,3.2784,0.2371,2.1569,2.742,2.4742,0.2267,3.1566,0.2739,1.9797,2.513,2.5076,0.221,3.1733,0.2719,1.9746,2.6699,2.571,0.1889,3.1002,0.2649,2.0744,2.6
345706296,2.928,0.3376,3.1323,0.2272,2.539,2.6647,3.1097,0.3626,3.3558,0.234,2.7242,2.7478,2.9782,0.3581,3.2084,0.2585,2.5814,2.5106,2.9033,0.3706,3.1865,0.2281,2.5595,2.5396,2.8855,0.3227,3.1623,0.2457,2.6851,2.5923
345845375,2.377,0.2047,2.8412,0.2396,1.9782,2.9176,2.5366,0.2171,2.9339,0.2315,2.1099,2.7635,2.3711,0.2246,2.831,0.2547,1.8861,2.6633,2.3471,0.2159,2.8659,0.2408,1.8706,2.8142,2.3842,0.1973,2.8458,0.2109,1.8978,2.778
346397331,2.7604,0.3086,2.9317,0.2578,2.3807,2.5533,2.904,0.2958,3.075,0.215,2.4489,2.5579,2.7848,0.3188,2.907,0.2526,2.2025,2.3608,2.7314,0.3069,2.95,0.2107,2.2404,2.4269,2.723,0.2903,2.92,0.2395,2.3006,2.3763
360820637,2.4649,0.3283,2.9803,0.3833,2.3224,2.8193,2.6253,0.2743,3.0872,0.333,2.2407,2.7166,2.4665,0.2793,3.0113,0.3565,2.1274,2.565,2.4592,0.266,3.019,0.3254,2.1248,2.7685,2.474,0.2881,2.9019,0.3372,2.3328,2.7487
344867131,2.4498,0.3186,2.7464,0.3531,2.1087,2.4901,2.6223,0.3415,2.9716,0.3118,2.0783,2.3744,2.4783,0.3284,2.7947,0.3537,1.9298,2.1826,2.4146,0.3072,2.8438,0.3218,1.9468,2.3975,2.4116,0.3047,2.6858,0.3341,2.0346,2.2994
344224809,2.5105,0.2272,2.8307,0.2972,1.9958,3.1551,2.6489,0.2396,2.9489,0.3291,1.9663,2.9067,2.4883,0.2519,2.9123,0.3219,1.8331,2.8999,2.4845,0.2379,2.9004,0.3209,1.8513,2.9728,2.4687,0.2016,2.6966,0.3056,1.8501,2.7338
355743987,2.6256,0.2562,3.5533,0.2435,2.1801,3.6165,2.7975,0.2455,3.6657,0.2442,2.3471,3.5036,2.6378,0.2576,3.6634,0.2839,2.1726,3.4589,2.612,0.2563,3.6456,0.2555,2.0839,3.5466,2.6446,0.2154,3.5378,0.2318,2.2536,3.363
352281658,2.4649,0.3283,2.6763,0.3544,2.3224,2.7895,2.6253,0.2743,2.7552,0.3253,2.2407,2.495,2.4665,0.2793,2.6931,0.3218,2.1274,2.358,2.4592,0.266,2.7392,0.3052,2.1248,2.5925,2.474,0.2881,2.5542,0.2978,2.3328,2.4172
351827180,2.3949,0.2478,3.3225,0.2733,1.821,3.1075,2.5342,0.2451,3.446,0.277,1.9259,3.0459,2.3607,0.2578,3.3334,0.2813,1.69,2.7535,2.3917,0.234,3.2825,0.2807,1.7011,2.8463,2.4251,0.2384,3.2224,0.267,1.7811,2.9267
341031927,2.2907,0.2298,2.767,0.2811,1.8344,2.815,2.497,0.2133,2.9973,0.2496,1.9481,2.8647,2.3163,0.2277,2.8621,0.273,1.7034,2.6486,2.3131,0.2085,2.9377,0.2388,1.7095,2.8708,2.3498,0.2011,2.7822,0.2441,1.8834,2.6579
351400605,2.4498,0.3186,2.586,0.2298,2.1087,2.4808,2.6223,0.3415,2.7982,0.189,2.0783,2.6113,2.4783,0.3284,2.6695,0.2202,1.9298,2.4476,2.4146,0.3072,2.579,0.1936,1.9468,2.3252,2.4116,0.3047,2.5475,0.2049,2.0346,2.4534
342111690,2.4498,0.3186,3.0812,0.3702,2.1087,2.7299,2.6223,0.3415,3.1865,0.3276,2.0783,2.592,2.4783,0.3284,3.0831,0.3709,1.9298,2.482,2.4146,0.3072,3.0378,0.355,1.9468,2.5122,2.4116,0.3047,2.9177,0.3539,2.0346,2.6109
351901803,2.4787,0.2273,3.2316,0.3612,1.9887,3.4436,2.7001,0.2115,3.4714,0.3277,2.0739,3.3818,2.4938,0.2296,3.311,0.3605,1.7756,3.1042,2.5358,0.2279,3.3151,0.3183,1.9429,3.3019,2.5226,0.2035,3.169,0.3269,1.9872,3.0923
341115007,2.4649,0.3283,3.0779,0.5378,2.3224,3.4601,2.6253,0.2743,3.213,0.5175,2.2407,3.1934,2.4665,0.2793,3.0947,0.5069,2.1274,3.1549,2.4592,0.266,3.1229,0.5109,2.1248,3.248,2.474,0.2881,3.0026,0.4969,2.3328,3.0055
340338011,2.377,0.2047,2.4664,0.1993,1.9782,2.2761,2.5366,0.2171,2.5824,0.1932,2.1099,2.2786,2.3711,0.2246,2.4744,0.2197,1.8861,2.0314,2.3471,0.2159,2.4781,0.2093,1.8706,2.1586,2.3842,0.1973,2.525,0.17,1.8978,2.1798
348639100,2.377,0.2047,3.2391,0.1929,1.9782,3.6325,2.5366,0.2171,3.3944,0.2018,2.1099,3.6446,2.3711,0.2246,3.2,0.1733,1.8861,3.5631,2.3471,0.2159,3.2563,0.1759,1.8706,3.6578,2.3842,0.1973,3.2458,0.1618,1.8978,3.7242
364895704,2.5842,0.233,2.6831,0.2543,2.0275,2.2838,2.7865,0.2719,2.8303,0.2749,2.0846,2.209,2.5868,0.2794,2.7702,0.2982,1.7993,2.1577,2.5643,0.2669,2.7293,0.2649,1.8868,2.1823,2.5995,0.2407,2.704,0.2563,2.0745,2.2933
349324963,2.4649,0.3283,3.045,0.4189,2.3224,2.9028,2.6253,0.2743,3.1806,0.3715,2.2407,2.7971,2.4665,0.2793,3.0637,0.3589,2.1274,2.5843,2.4592,0.266,3.0702,0.3314,2.1248,2.7683,2.474,0.2881,2.988,0.361,2.3328,2.786
344527888,2.4649,0.3283,2.6912,0.392,2.3224,2.2932,2.6253,0.2743,2.8421,0.3484,2.2407,2.1967,2.4665,0.2793,2.7374,0.3599,2.1274,1.9328,2.4592,0.266,2.7602,0.3414,2.1248,2.1255,2.474,0.2881,2.6547,0.3643,2.3328,2.1491
347910332,2.2907,0.2298,2.871,0.2755,1.8344,3.2908,2.497,0.2133,3.1062,0.2458,1.9481,3.2416,2.3163,0.2277,2.9607,0.2717,1.7034,3.0874,2.3131,0.2085,2.9703,0.2382,1.7095,3.2667,2.3498,0.2011,2.8779,0.2356,1.8834,3.0526
351286042,2.3949,0.2478,3.2343,0.318,1.821,2.7724,2.5342,0.2451,3.3419,0.2538,1.9259,2.7455,2.3607,0.2578,3.1905,0.2847,1.69,2.5643,2.3917,0.234,3.1968,0.3048,1.7011,2.733,2.4251,0.2384,3.103,0.2438,1.7811,2.6054
354949389,2.7604,0.3086,3.2346,0.215,2.3807,2.5323,2.904,0.2958,3.2998,0.2297,2.4489,2.5126,2.7848,0.3188,3.2825,0.2539,2.2025,2.3137,2.7314,0.3069,3.2636,0.2337,2.2404,2.5292,2.723,0.2903,3.1653,0.2324,2.3006,2.5705
342537537,2.5842,0.233,3.3059,0.3029,2.0275,2.8127,2.7865,0.2719,3.4766,0.3086,2.0846,2.8729,2.5868,0.2794,3.3379,0.3201,1.7993,2.5532,2.5643,0.2669,3.2821,0.3274,1.8868,2.7633,2.5995,0.2407,3.225,0.2814,2.0745,2.7952
345423257,2.5086,0.2234,3.1638,0.2542,2.1545,2.6293,2.6897,0.2082,3.2753,0.196,2.1569,2.6956,2.4742,0.2267,3.1444,0.2182,1.9797,2.3228,2.5076,0.221,3.1859,0.2151,1.9746,2.5584,2.571,0.1889,3.0975,0.2039,2.0744,2.4895
360120751,2.5842,0.233,3.2193,0.2808,2.0275,3.1532,2.7865,0.2719,3.3396,0.266,2.0846,3.0343,2.5868,0.2794,3.2564,0.2886,1.7993,2.9632,2.5643,0.2669,3.2319,0.2884,1.8868,3.0874,2.5995,0.2407,3.18,0.2634,2.0745,3.0123
341630585,2.3949,0.2478,3.1629,0.2721,1.821,3.2578,2.5342,0.2451,3.2252,0.2621,1.9259,3.0522,2.3607,0.2578,3.1187,0.2932,1.69,2.9464,2.3917,0.234,3.1372,0.2637,1.7011,3.117,2.4251,0.2384,2.9571,0.2487,1.7811,2.9174
350722834,2.5842,0.233,3.029,0.2907,2.0275,2.5127,2.7865,0.2719,3.1589,0.2932,2.0846,2.4371,2.5868,0.2794,2.9702,0.324,1.7993,2.1388,2.5643,0.2669,2.9655,0.2877,1.8868,2.2865,2.5995,0.2407,2.962,0.2838,2.0745,2.4336
340426481,2.1272,0.1782,2.7887,0.2686,1.8714,2.7994,2.2759,0.1887,2.9775,0.2787,1.8773,2.6783,2.0943,0.2023,2.9296,0.2865,1.6812,2.569,2.1537,0.1994,2.991,0.2608,1.7614,2.8608,2.1961,0.1993,2.8638,0.2808,1.8952,2.6244
343507604,2.1272,0.1782,2.7401,0.2799,1.8714,2.9692,2.2759,0.1887,2.8867,0.2708,1.8773,3.0301,2.0943,0.2023,2.859,0.2838,1.6812,2.8606,2.1537,0.1994,2.8869,0.2696,1.7614,3.0442,2.1961,0.1993,2.7682,0.2408,1.8952,2.8428
343446095,2.4787,0.2273,3.0619,0.3363,1.9887,3.3401,2.7001,0.2115,3.2909,0.3068,2.0739,3.1252,2.4938,0.2296,3.1264,0.3085,1.7756,3.0155,2.5358,0.2279,3.1873,0.2583,1.9429,3.2121,2.5226,0.2035,3.0816,0.3029,1.9872,3.0114
345978698,2.7604,0.3086,3.3034,0.3292,2.3807,3.0969,2.904,0.2958,3.4085,0.317,2.4489,3.0361,2.7848,0.3188,3.3725,0.3374,2.2025,2.9978,2.7314,0.3069,3.3356,0.3225,2.2404,2.9307,2.723,0.2903,3.2582,0.2967,2.3006,2.9594
359505941,2.5842,0.233,2.7269,0.2273,2.0275,2.2738,2.7865,0.2719,2.8508,0.2536,2.0846,2.2173,2.5868,0.2794,2.7844,0.2634,1.7993,2.0837,2.5643,0.2669,2.7553,0.2459,1.8868,2.1588,2.5995,0.2407,2.6496,0.2242,2.0745,2.1182
342496862,2.4649,0.3283,2.763,0.327,2.3224,2.2357,2.6253,0.2743,2.924,0.2954,2.2407,2.2419,2.4665,0.2793,2.9035,0.2935,2.1274,2.2235,2.4592,0.266,2.7987,0.2831,2.1248,2.1651,2.474,0.2881,2.7264,0.3087,2.3328,2.2088
344366043,2.4787,0.2273,2.8831,0.2795,1.9887,2.3266,2.7001,0.2115,3.1027,0.2933,2.0739,2.2835,2.4938,0.2296,2.9062,0.3278,1.7756,2.0346,2.5358,0.2279,2.9899,0.2682,1.9429,2.2866,2.5226,0.2035,2.9343,0.2947,1.9872,2.2742
346357939,2.5842,0.233,3.2307,0.3215,2.0275,3.3858,2.7865,0.2719,3.4031,0.3097,2.0846,3.2777,2.5868,0.2794,3.3183,0.3409,1.7993,3.1901,2.5643,0.2669,3.2388,0.2946,1.8868,3.2253,2.5995,0.2407,3.1288,0.2909,2.0745,3.1816
347365057,2.5105,0.2272,2.5485,0.2838,1.9958,2.5207,2.6489,0.2396,2.6988,0.3053,1.9663,2.3789,2.4883,0.2519,2.5846,0.2939,1.8331,2.2786,2.4845,0.2379,2.6803,0.3021,1.8513,2.3629,2.4687,0.2016,2.529,0.283,1.8501,2.3183
350270861,2.3949,0.2478,2.9667,0.2897,1.821,3.2634,2.5342,0.2451,3.046,0.2786,1.9259,3.1138,2.3607,0.2578,2.9148,0.2967,1.69,2.9849,2.3917,0.234,2.9684,0.2608,1.7011,3.1223,2.4251,0.2384,2.8111,0.253,1.7811,2.897
343745985,2.5086,0.2234,2.7953,0.2081,2.1545,2.2168,2.6897,0.2082,2.9003,0.1944,2.1569,2.0517,2.4742,0.2267,2.825,0.2167,1.9797,1.8568,2.5076,0.221,2.8248,0.2037,1.9746,2.0055,2.571,0.1889,2.7489,0.1976,2.0744,1.9145
342529141,2.5842,0.233,2.6264,0.215,2.0275,1.992,2.7865,0.2719,2.7991,0.2649,2.0846,1.9389,2.5868,0.2794,2.6738,0.2694,1.7993,1.7456,2.5643,0.2669,2.673,0.2529,1.8868,1.8667,2.5995,0.2407,2.685,0.2442,2.0745,1.944
341263203,2.2907,0.2298,2.5647,0.2492,1.8344,2.1897,2.497,0.2133,2.7597,0.25,1.9481,2.1898,2.3163,0.2277,2.6505,0.2541,1.7034,1.974,2.3131,0.2085,2.6932,0.2293,1.7095,2.1947,2.3498,0.2011,2.6104,0.2366,1.8834,2.1294
342592522,2.377,0.2047,3.0488,0.1994,1.9782,3.4525,2.5366,0.2171,3.2509,0.246,2.1099,3.4735,2.3711,0.2246,3.1369,0.2088,1.8861,3.4333,2.3471,0.2159,3.1872,0.1896,1.8706,3.4386,2.3842,0.1973,3.1073,0.1975,1.8978,3.3845
348554636,2.4649,0.3283,2.6545,0.3381,2.3224,2.3829,2.6253,0.2743,2.7673,0.3018,2.2407,2.369,2.4665,0.2793,2.6493,0.3352,2.1274,2.227,2.4592,0.266,2.675,0.3074,2.1248,2.2768,2.474,0.2881,2.5499,0.336,2.3328,2.3175
357461317,2.4498,0.3186,2.9365,0.3144,2.1087,3.1507,2.6223,0.3415,3.1302,0.2941,2.0783,3.1019,2.4783,0.3284,3.0273,0.3141,1.9298,2.9779,2.4146,0.3072,2.933,0.2845,1.9468,2.9446,2.4116,0.3047,2.8975,0.3189,2.0346,3.0468
346285929,2.377,0.2047,3.1469,0.2299,1.9782,3.4176,2.5366,0.2171,3.2405,0.2439,2.1099,3.2724,2.3711,0.2246,3.1988,0.2559,1.8861,3.3196,2.3471,0.2159,3.2124,0.2245,1.8706,3.2584,2.3842,0.1973,3.1481,0.2193,1.8978,3.3014
343877804,2.5086,0.2234,3.2773,0.2974,2.1545,2.7933,2.6897,0.2082,3.423,0.2495,2.1569,2.6744,2.4742,0.2267,3.3622,0.2671,1.9797,2.5377,2.5076,0.221,3.2952,0.2406,1.9746,2.5921,2.571,0.1889,3.1997,0.2441,2.0744,2.5469
347367241,2.4498,0.3186,2.9208,0.3217,2.1087,2.871,2.6223,0.3415,3.0829,0.2935,2.0783,2.7949,2.4783,0.3284,2.9478,0.3058,1.9298,2.623,2.4146,0.3072,2.9027,0.3012,1.9468,2.7044,2.4116,0.3047,2.8072,0.3321,2.0346,2.7523
341721555,2.4787,0.2273,3.1085,0.3145,1.9887,3.3036,2.7001,0.2115,3.3496,0.2811,2.0739,3.2057,2.4938,0.2296,3.1754,0.3475,1.7756,2.9605,2.5358,0.2279,3.2295,0.2794,1.9429,3.1723,2.5226,0.2035,3.0529,0.2807,1.9872,2.9529
351753405,2.928,0.3376,2.951,0.3266,2.539,2.8022,3.1097,0.3626,3.055,0.3119,2.7242,2.639,2.9782,0.3581,3.0411,0.304,2.5814,2.5135,2.9033,0.3706,3.0673,0.3344,2.5595,2.8335,2.8855,0.3227,2.9095,0.3041,2.6851,2.6209
340315908,2.5086,0.2234,3.1032,0.2963,2.1545,3.1655,2.6897,0.2082,3.2199,0.2647,2.1569,2.9611,2.4742,0.2267,3.1722,0.3103,1.9797,2.8729,2.5076,0.221,3.1201,0.266,1.9746,2.9531,2.571,0.1889,3.0474,0.2548,2.0744,2.8081
347645067,2.4787,0.2273,2.8106,0.3452,1.9887,3.0003,2.7001,0.2115,2.952,0.3242,2.0739,2.8101,2.4938,0.2296,2.8378,0.3293,1.7756,2.6919,2.5358,0.2279,2.9358,0.3423,1.9429,2.8655,2.5226,0.2035,2.7416,0.2846,1.9872,2.6077
346084239,2.4649,0.3283,3.045,0.387,2.3224,3.2044,2.6253,0.2743,3.1187,0.3455,2.2407,2.9926,2.4665,0.2793,3.0493,0.3757,2.1274,2.8686,2.4592,0.266,3.0051,0.34,2.1248,3.0425,2.474,0.2881,2.889,0.3601,2.3328,2.9002
348814943,2.377,0.2047,2.9372,0.2141,1.9782,3.2781,2.5366,0.2171,3.0471,0.2295,2.1099,3.1158,2.3711,0.2246,2.949,0.2391,1.8861,3.083,2.3471,0.2159,3.0261,0.2293,1.8706,3.2085,2.3842,0.1973,2.9454,0.1802,1.8978,3.1308
353446183,2.6256,0.2562,3.2759,0.299,2.1801,3.041,2.7975,0.2455,3.4107,0.2677,2.3471,3.0846,2.6378,0.2576,3.2965,0.2943,2.1726,2.8494,2.612,0.2563,3.272,0.2943,2.0839,2.8925,2.6446,0.2154,3.2287,0.2848,2.2536,2.8949
342864373,2.6256,0.2562,2.8851,0.275,2.1801,2.4029,2.7975,0.2455,2.9629,0.277,2.3471,2.2852,2.6378,0.2576,2.9158,0.3051,2.1726,2.1618,2.612,0.2563,2.9788,0.2934,2.0839,2.4395,2.6446,0.2154,2.9294,0.238,2.2536,2.3127
347223310,2.928,0.3376,2.9265,0.2423,2.539,2.6418,3.1097,0.3626,3.1119,0.2259,2.7242,2.4509,2.9782,0.3581,3.0247,0.265,2.5814,2.406,2.9033,0.3706,3.0937,0.2277,2.5595,2.7004,2.8855,0.3227,2.947,0.2198,2.6851,2.516
348551741,2.4498,0.3186,2.4798,0.3256,2.1087,2.1642,2.6223,0.3415,2.6387,0.3026,2.0783,2.1992,2.4783,0.3284,2.4801,0.2965,1.9298,2.0634,2.4146,0.3072,2.5149,0.2887,1.9468,2.1232,2.4116,0.3047,2.4244,0.3097,2.0346,2.143
356323551,2.5842,0.233,3.0892,0.253,2.0275,2.8352,2.7865,0.2719,3.2553,0.3026,2.0846,2.6162,2.5868,0.2794,3.1702,0.2902,1.7993,2.3928,2.5643,0.2669,3.1056,0.2682,1.8868,2.686,2.5995,0.2407,3.0986,0.2631,2.0745,2.6448
347338399,2.2907,0.2298,2.6126,0.2846,1.8344,2.733,2.497,0.2133,2.7682,0.2685,1.9481,2.6158,2.3163,0.2277,2.6471,0.2657,1.7034,2.4649,2.3131,0.2085,2.72,0.2545,1.7095,2.7347,2.3498,0.2011,2.6051,0.228,1.8834,2.5678
349863791,2.4787,0.2273,3.1973,0.4229,1.9887,3.0687,2.7001,0.2115,3.3766,0.3884,2.0739,2.8602,2.4938,0.2296,3.2544,0.4128,1.7756,2.5577,2.5358,0.2279,3.2503,0.3925,1.9429,2.8171,2.5226,0.2035,3.0811,0.343,1.9872,2.6189
356135513,2.3949,0.2478,3.254,0.3196,1.821,2.8902,2.5342,0.2451,3.4017,0.2582,1.9259,2.7826,2.3607,0.2578,3.2251,0.306,1.69,2.6277,2.3917,0.234,3.2275,0.2766,1.7011,2.7082,2.4251,0.2384,3.1199,0.2353,1.7811,2.6262
361459183,2.4498,0.3186,2.598,0.3531,2.1087,2.4182,2.6223,0.3415,2.776,0.3225,2.0783,2.419,2.4783,0.3284,2.6058,0.3308,1.9298,2.129,2.4146,0.3072,2.5732,0.2998,1.9468,2.2051,2.4116,0.3047,2.5079,0.3406,2.0346,2.2224
352427023,2.5842,0.233,3.3886,0.3176,2.0275,3.2,2.7865,0.2719,3.513,0.3546,2.0846,3.0806,2.5868,0.2794,3.4618,0.3546,1.7993,2.9358,2.5643,0.2669,3.3402,0.335,1.8868,2.9955,2.5995,0.2407,3.2869,0.3057,2.0745,2.9482
350316583,2.377,0.2047,2.7372,0.2611,1.9782,2.4821,2.5366,0.2171,2.8616,0.2357,2.1099,2.4989,2.3711,0.2246,2.7388,0.2322,1.8861,2.289,2.3471,0.2159,2.8243,0.2408,1.8706,2.3901,2.3842,0.1973,2.8735,0.2146,1.8978,2.6182
359823110,2.5105,0.2272,2.9172,0.2676,1.9958,2.826,2.6489,0.2396,3.0082,0.3159,1.9663,2.7378,2.4883,0.2519,3.0115,0.3094,1.8331,2.7911,2.4845,0.2379,2.8945,0.2732,1.8513,2.8335,2.4687,0.2016,2.8508,0.267,1.8501,2.7912
364065804,2.5842,0.233,3.4456,0.3062,2.0275,3.2429,2.7865,0.2719,3.5553,0.3847,2.0846,2.9982,2.5868,0.2794,3.469,0.3494,1.7993,2.9026,2.5643,0.2669,3.4307,0.3144,1.8868,3.0734,2.5995,0.2407,3.3555,0.2966,2.0745,3.0342
341857734,2.1272,0.1782,2.8898,0.2918,1.8714,3.0278,2.2759,0.1887,3.0749,0.3139,1.8773,2.8812,2.0943,0.2023,3.0283,0.3514,1.6812,2.8122,2.1537,0.1994,2.989,0.3051,1.7614,2.8759,2.1961,0.1993,2.9111,0.3083,1.8952,2.8666
340337915,2.377,0.2047,2.5529,0.2316,1.9782,2.4049,2.5366,0.2171,2.6932,0.2468,2.1099,2.4704,2.3711,0.2246,2.5449,0.2561,1.8861,2.3672,2.3471,0.2159,2.5648,0.248,1.8706,2.3466,2.3842,0.1973,2.5775,0.2216,1.8978,2.4333
349560120,2.3949,0.2478,3.259,0.2759,1.821,3.5023,2.5342,0.2451,3.2839,0.2761,1.9259,3.2206,2.3607,0.2578,3.1776,0.2839,1.69,3.1689,2.3917,0.234,3.1888,0.2841,1.7011,3.3713,2.4251,0.2384,3.0788,0.265,1.7811,3.2386
342480040,2.5842,0.233,2.8999,0.2529,2.0275,2.547,2.7865,0.2719,3.0993,0.2772,2.0846,2.4964,2.5868,0.2794,2.9953,0.2697,1.7993,2.3758,2.5643,0.2669,2.9903,0.2627,1.8868,2.4849,2.5995,0.2407,2.8917,0.2231,2.0745,2.497
357613066,2.4787,0.2273,2.994,0.3514,1.9887,2.9626,2.7001,0.2115,3.1856,0.3432,2.0739,2.8878,2.4938,0.2296,3.0744,0.3636,1.7756,2.8195,2.5358,0.2279,3.177,0.3461,1.9429,3.0694,2.5226,0.2035,2.9934,0.3277,1.9872,2.821
348731078,2.4649,0.3283,2.8001,0.3082,2.3224,2.4326,2.6253,0.2743,3.0138,0.293,2.2407,2.4759,2.4665,0.2793,2.7961,0.2946,2.1274,2.1635,2.4592,0.266,2.8271,0.2885,2.1248,2.4122,2.474,0.2881,2.7601,0.3021,2.3328,2.4156
